# Start of measurement: 25.09.2022 15:02:48.7236463 UTC
# Start of measurement - unix time: 1664118168.723
# Chip ID: L7-W0005
# Readout IP address: 192.168.1.153
# Back-end location: Prague, CZ
# Detector mode: ToA & ToT
# Readout mode: Data-Driven Mode
# Bias voltage: 229.89V
# THL = 1558 (0.801V)
# Sensor temperature: 75.4°C
# Readout temperature: 45.1°C
# Matrix clock: 40 MHz
# ------- Internal DAC values ---------------
# Ibias_Preamp_ON:	128	(1.148V)
# Ibias_Preamp_OFF:	8	(1.307V)
# VPreamp_NCAS:		128	(0.621V)
# Ikrum:		15	(1.094V)
# Vfbk:			164	(0.815V)
# Vthreshold_fine:	437	(0.801V)
# Vthreshold_coarse:	7	(0.801V)
# Ibias_DiscS1_ON:	100	(1.038V)
# Ibias_DiscS1_OFF:	8	(1.263V)
# Ibias_DiscS2_ON:	128	(0.319V)
# Ibias_DiscS2_OFF:	8	(0.146V)
# Ibias_PixelDAC:	128	(0.939V)
# Ibias_TPbufferIn:	128	(1.105V)
# Ibias_TPbufferOut:	128	(1.007V)
# VTP_coarse:		128	(0.648V)
# VTP_fine:		256	(0.646V)
# Ibias_CP_PLL:		128	(0.503V)
# PLL_Vcntrl:		128	(0.674V)
# BandGap output:	--- 	(0.616V)
# BandGap_Temp:		--- 	(0.638V)
# Ibias_dac:		--- 	(1.172V)
# Ibias_dac_cas:	--- 	(0.981V)
# DACs: 	128	8	128	15	164	437	7	100	8	128	8	128	128	128	128	256	128	128
# DACs Scans: 	1.148V	1.307V	0.621V	1.094V	0.815V	0.801V	0.801V	1.038V	1.263V	0.319V	0.146V	0.939V	1.105V	1.007V	0.648V	0.646V	0.503V	0.674V	0.616V	0.638V	1.172V	0.981V	
# -----------------------------------------------------------------------------------------------------------------------------
44434	22536945290	12	26
45972	22536945289	3	12
44694	22536945289	7	21
44436	22536945289	3	22
47249	22536945290	9	22
46482	22536945291	0	22
44690	22536945290	12	12
45205	22536945289	7	51
44692	22536945289	4	56
46738	22536945290	13	18
45461	22536945289	5	9
47203	22645947040	0	14
47460	22645947040	0	8
46947	22645947039	12	6
46436	22645947039	11	20
45668	22645947040	15	8
47459	22645947038	4	27
47204	22645947040	0	11
46692	22645947039	15	21
45924	22645947039	5	21
46948	22645947039	15	23
46180	22645947039	9	42
24951	22721483098	7	7
24952	22721483098	8	8
24698	22721483098	6	13
24188	22721483099	15	10
24190	22721483099	8	14
24442	22721483098	3	7
24697	22721483098	10	19
24444	22721483098	1	27
24443	22721483098	3	20
24696	22721483098	10	15
24189	22721483099	13	15
48181	22727101197	10	2
47415	22727101196	5	4
47160	22727101198	0	5
48435	22727101198	0	10
47413	22727101196	2	1
47670	22727101196	6	12
48180	22727101196	4	13
47669	22727101196	5	16
47159	22727101196	6	13
48436	22727101196	4	13
47925	22727101196	5	12
47414	22727101196	6	27
 6718	22867387668	7	23
 6462	22867387668	7	40
49853	22972129127	0	1
50111	22972129126	15	1
49600	22972129126	7	8
50109	22972129125	2	45
49599	22972129126	9	3
49856	22972129126	9	14
49854	22972129125	2	29
50110	22972129125	2	52
49855	22972129126	15	36
59473	23018759372	2	6
28150	23021667404	15	19
47342	23045950358	9	8
33957	23075443343	5	13
33958	23075443343	6	46
33701	23075443343	6	35
33702	23075443343	6	15
36671	23142305578	11	4
36670	23142305579	0	32
24650	23213788113	3	3
23629	23213788114	13	1
24649	23213788113	1	8
24138	23213788113	4	5
23373	23213788115	0	8
24393	23213788113	3	8
23627	23213788115	0	11
23628	23213788113	1	22
23372	23213788113	2	46
23883	23213788113	3	26
24139	23213788113	4	18
24395	23213788113	4	7
24394	23213788113	6	33
45492	23223460246	2	6
 9149	23276259824	13	6
 8894	23276259825	0	11
 9150	23276259823	1	44
49276	23407590920	4	11
49275	23407590920	6	13
12195	23620032379	0	46
37820	23653942630	11	4
35518	23653942629	6	5
37819	23653942629	5	9
36028	23653942629	10	6
34494	23653942629	6	5
36539	23653942629	13	8
35261	23653942629	7	3
34749	23653942629	6	4
33725	23653942629	4	13
35006	23653942629	12	15
37051	23653942629	13	14
34750	23653942629	10	11
36795	23653942629	13	11
37564	23653942629	6	8
36284	23653942629	15	15
35262	23653942629	13	13
37307	23653942629	12	12
35517	23653942629	15	13
33981	23653942629	7	19
37563	23653942629	10	16
36540	23653942629	15	16
35773	23653942629	15	16
34237	23653942629	8	18
36029	23653942629	15	10
34493	23653942629	8	13
40753	23677983486	6	12
13262	23750516093	8	10
29391	23777958960	7	12
 3482	23904129498	0	8
 3738	23904129496	4	19
53621	23907742000	15	43
43711	23934150356	2	6
26316	23938967336	2	15
26317	23938967336	2	24
46346	24039642959	3	13
23942	24093411185	9	2
24197	24093411185	6	5
23685	24093411186	0	12
23941	24093411186	0	88
55484	24100864145	13	2
55995	24100864145	14	5
55996	24100864146	0	14
55739	24100864145	14	8
55741	24100864145	14	10
55740	24100864144	1	65
23230	24161981130	15	7
22977	24161981130	11	8
21957	24161981133	13	9
22722	24161981132	8	12
22467	24161981132	6	13
23486	24161981129	1	21
22976	24161981130	13	19
21956	24161981134	0	11
22466	24161981132	7	19
23231	24161981131	0	20
22721	24161981130	12	26
22212	24161981132	3	18
22211	24161981132	5	19
62539	24455846368	3	9
  989	24500360140	3	35
56657	24597466975	10	8
 5419	24833368470	2	13
63308	24909337566	4	4
63307	24909337566	10	8
 9293	24937812615	3	19
33773	25059721473	13	2
33003	25059721471	3	11
32747	25059721471	3	15
30460	25085543318	12	6
30717	25085543318	12	7
30461	25085543317	1	26
58665	25128107023	13	2
58664	25128107022	10	12
64273	25132943676	4	5
64786	25132943677	0	7
63764	25132943675	9	6
64274	25132943676	10	12
64532	25132943675	6	20
64531	25132943675	5	10
64276	25132943675	8	18
64787	25132943675	5	31
64020	25132943675	11	28
65043	25132943675	4	16
64530	25132943677	0	20
64643	25224405263	12	7
64898	25224405262	3	15
64899	25224405262	3	25
64642	25224405262	3	39
43154	25445394605	0	11
43666	25445394603	3	14
43411	25445394603	3	37
43667	25445394603	3	25
43410	25445394603	3	65
12003	25468211875	5	9
12260	25468211875	7	12
12259	25468211875	8	19
 7307	25469412083	14	9
 7308	25469412082	2	14
 5263	25469412082	8	6
 1924	25469412082	9	10
 1670	25469412082	13	14
 6795	25469412082	1	1
 7053	25469412082	3	1
 5007	25469412082	12	17
 5773	25469412082	7	15
 2443	25469412082	6	9
 1669	25469412082	13	19
 5262	25469412082	11	23
 7563	25469412083	14	18
 6540	25469412082	5	3
 6029	25469412082	7	18
 5518	25469412082	11	23
 7819	25469412083	10	9
 7052	25469412082	4	16
 5774	25469412082	7	8
 7818	25469412083	11	17
 6285	25469412082	6	21
 6541	25469412082	6	17
 6797	25469412082	6	43
 6796	25469412082	6	56
44947	25479831315	11	14
11113	25562585523	2	9
18524	25670290762	14	6
44639	25729147628	8	4
43878	25729147628	6	3
43115	25729147628	11	5
42607	25729147628	8	6
44384	25729147628	13	9
44387	25729147628	14	8
44132	25729147628	9	8
43117	25729147628	14	17
43625	25729147628	11	13
35713	25729147628	1	10
36227	25729147628	10	12
36484	25729147628	12	9
43621	25729147628	9	9
42861	25729147628	12	9
35202	25729147629	12	10
43623	25729147628	9	15
43370	25729147628	12	9
44385	25729147628	15	20
44131	25729147628	13	17
42606	25729147628	14	12
43624	25729147628	11	19
35201	25729147629	14	23
36740	25729147628	14	13
43877	25729147628	10	12
43116	25729147628	14	19
36483	25729147628	12	24
35458	25729147628	2	17
43622	25729147628	9	15
43626	25729147628	12	10
44641	25729147627	1	41
44386	25729147628	15	44
42862	25729147628	14	16
35457	25729147630	0	18
43876	25729147628	10	21
35970	25729147628	8	26
43371	25729147628	13	25
44897	25729147628	15	13
35714	25729147628	3	19
36226	25729147628	11	23
44640	25729147629	0	47
51078	25768508837	10	1
51332	25768508837	12	11
51077	25768508837	13	15
51590	25768508837	13	32
51589	25768508837	13	20
51076	25768508837	12	31
51334	25768508837	13	34
51333	25768508837	14	28
45975	25809739753	3	4
45974	25809739752	1	6
40706	25825958332	10	38
30054	25870959135	5	1
30820	25870959136	15	14
30056	25870959135	12	26
30819	25870959136	14	15
30564	25870959137	0	13
29288	25870959134	1	15
30055	25870959135	10	17
30309	25870959135	4	19
29800	25870959135	13	34
29544	25870959136	0	26
30311	25870959135	10	15
30565	25870959135	4	19
30310	25870959135	9	23
38249	25881742989	4	10
19417	25883732451	4	22
  802	25908911252	12	14
28745	25998150677	5	1
28747	25998150677	7	1
29001	25998150677	5	4
29003	25998150677	8	7
28746	25998150677	9	31
29002	25998150677	9	78
29258	25998150677	7	26
43288	26233170190	13	17
43031	26233170190	11	9
42776	26233170190	11	3
43033	26233170190	13	22
43289	26233170190	13	25
43032	26233170190	13	57
19193	26248520008	1	6
18938	26248520009	12	4
19965	26248520009	4	14
19452	26248520009	9	7
19450	26248520008	6	21
19708	26248520009	10	28
19195	26248520008	2	7
19709	26248520009	7	21
19451	26248520010	0	18
19194	26248520008	6	88
23213	26297716161	14	10
23214	26297716161	15	12
 1807	26316439247	14	6
 1551	26316439246	2	41
13561	26349497653	15	7
61894	26420150947	7	12
30871	26563067246	10	12
30615	26563067246	12	26
24173	26612234529	11	17
24429	26612234529	11	18
26083	26620974842	12	6
26084	26620974841	7	60
20364	26726443575	11	2
20363	26726443573	2	9
53072	26748013699	1	5
52563	26748013698	4	5
51543	26748013698	12	7
51288	26748013698	12	5
52053	26748013698	12	11
51290	26748013697	1	16
51034	26748013699	0	10
52817	26748013698	12	18
52562	26748013698	12	20
51799	26748013698	13	15
51544	26748013699	0	16
52052	26748013698	12	20
50779	26748013697	4	17
52816	26748013698	7	7
52818	26748013698	9	6
51798	26748013698	13	24
51289	26748013699	0	19
51797	26748013698	12	13
51035	26748013697	3	13
52307	26748013698	12	16
51545	26748013698	13	5
 2766	26771296219	12	2
 2768	26771296219	8	1
 2508	26771296221	0	2
 2255	26771296219	10	5
 2256	26771296219	2	5
 3020	26771296220	15	2
 2767	26771296220	0	35
 2512	26771296219	10	40
 2253	26771296218	2	14
 2765	26771296219	8	3
 2254	26771296218	2	31
 2764	26771296218	2	72
 2510	26771296220	0	12
 2511	26771296220	0	79
63388	26801081375	13	10
46896	26840198659	15	5
 1242	26973442143	5	11
 1241	26973442143	8	26
52071	27115761744	5	5
52070	27115761744	7	47
22668	27156902105	7	8
22925	27156902105	5	8
22669	27156902105	9	28
32927	27168090981	8	29
33182	27168090981	8	33
33183	27168090981	8	47
36174	27183411044	1	35
16666	27275518156	1	1
16409	27275518156	5	14
16665	27275518156	6	30
19995	27283169855	15	3
20250	27283169854	4	11
20251	27283169854	5	26
56967	27330243237	7	5
56965	27330243238	0	9
56712	27330243236	2	13
56203	27330243237	13	8
55948	27330243236	1	11
57219	27330243236	4	18
55945	27330243237	14	8
55935	27330243236	6	39
56966	27330243236	2	17
57221	27330243236	3	13
55946	27330243236	4	19
56456	27330243236	2	17
56201	27330243236	2	18
56711	27330243236	2	15
57220	27330243236	4	20
55691	27330243236	3	14
55947	27330243236	4	25
47461	27361115277	7	3
59482	27407498816	4	15
48864	27410721123	2	6
48608	27410721123	3	7
48609	27410721123	5	35
48865	27410721123	5	31
49354	27420102080	4	9
49355	27420102080	4	9
14557	27557022481	4	26
14301	27557022481	2	14
12448	27709071379	10	14
12958	27709071378	10	23
12957	27709071378	13	33
12447	27709071378	2	33
12703	27709071378	6	26
12702	27709071378	9	46
34808	27717850241	3	13
20025	27762409293	10	12
20024	27762409293	10	16
 5117	27784960055	8	3
42172	27858186843	6	1
42174	27858186843	14	8
41660	27858186843	7	3
41662	27858186843	11	1
42173	27858186843	12	27
42175	27858186843	14	15
41661	27858186843	9	5
41919	27858186843	14	1
41916	27858186843	10	41
41918	27858186843	15	41
41917	27858186843	13	82
29404	28061072816	10	12
14497	28111548200	0	19
42297	28241372440	8	2
42296	28241372440	10	7
41763	28337183184	14	7
41764	28337183184	14	6
36611	28411191676	5	62
20937	28478389473	8	1
20938	28478389473	11	2
20676	28478389473	11	8
20678	28478389473	12	9
20417	28478389471	13	11
21709	28478389471	4	16
20418	28478389473	14	18
20420	28478389473	10	8
21452	28478389471	8	22
20936	28478389473	11	9
21195	28478389473	10	13
20934	28478389473	12	17
20419	28478389473	14	22
20677	28478389473	12	14
21192	28478389473	11	9
21451	28478389473	9	25
20935	28478389473	12	15
21193	28478389473	11	20
21194	28478389473	11	53
23798	28527082182	8	25
23800	28527082182	6	1
23541	28527082182	6	12
23286	28527082182	8	1
23544	28527082182	8	17
22519	28527082182	3	3
22264	28527082182	7	18
23799	28527082182	8	30
22776	28527082182	8	24
23287	28527082182	8	2
22520	28527082182	8	22
22263	28527082182	4	12
23032	28527082182	8	20
23543	28527082182	8	26
23288	28527082182	7	19
23542	28527082182	8	56
41335	28571486056	7	7
24234	28584207673	4	8
23724	28584207673	7	17
23469	28584207673	6	22
24235	28584207673	7	13
23980	28584207673	7	17
23979	28584207673	8	34
23725	28584207673	7	20
23041	28820382440	3	5
22786	28820382441	14	4
22528	28820382440	4	7
23043	28820382441	12	16
23040	28820382440	3	10
23042	28820382441	14	21
22785	28820382440	3	22
22784	28820382440	4	69
47729	28949106780	10	1
47985	28949106779	13	6
31497	28952111827	5	5
19968	28956974776	1	5
19969	28956974776	4	7
20225	28956974776	7	15
20224	28956974776	7	24
 3602	29031673436	14	6
 3599	29031673436	8	7
 3600	29031673436	13	13
 2578	29031673436	13	3
 1810	29031673436	12	3
 3855	29031673436	8	9
 3601	29031673436	13	14
 3091	29031673436	15	14
 2067	29031673436	14	13
 1811	29031673436	13	17
 3347	29031673436	14	7
 2323	29031673436	14	15
 1555	29031673436	13	29
 3346	29031673436	15	16
 2579	29031673436	14	15
 2835	29031673436	14	12
 2066	29031673436	14	9
 2322	29031673436	14	14
20776	29122283979	3	16
19754	29122283981	0	2
21031	29122283979	2	11
20008	29122283980	13	1
20266	29122283981	0	4
20775	29122283979	2	12
20520	29122283979	3	23
20264	29122283979	2	15
20011	29122283980	4	2
20009	29122283979	3	31
20010	29122283979	4	59
20265	29122283979	3	15
62224	29203074315	8	8
62223	29203074315	12	60
62720	29240911930	6	43
36807	29268839190	9	4
36552	29268839190	7	4
36551	29268839189	5	14
51402	29297690821	12	9
14828	29307165136	14	40
64892	29347268125	7	9
64893	29347268125	9	28
47075	29545828990	4	1
47333	29545828991	13	7
45795	29545828991	0	12
46821	29545828990	6	1
46307	29545828990	14	18
47332	29545828990	3	18
46051	29545828989	1	26
47077	29545828990	7	14
46563	29545828990	13	15
46564	29545828990	9	8
46820	29545828990	9	34
47076	29545828990	8	71
28140	29607749669	15	22
28395	29607749670	0	12
27116	29607749669	7	1
26858	29607749669	5	4
26604	29607749670	15	2
26602	29607749669	4	10
27884	29607749669	15	35
28394	29607749668	1	20
27373	29607749669	5	1
27115	29607749669	8	18
26348	29607749670	10	5
26347	29607749671	0	14
26860	29607749669	5	2
28139	29607749670	0	15
27371	29607749669	8	12
26603	29607749669	4	53
27372	29607749669	11	44
26859	29607749669	7	51
27628	29607749669	11	20
52398	29619019336	15	1
52653	29619019336	15	11
51886	29619019337	0	5
52141	29619019336	15	13
52399	29619019336	14	1
52397	29619019335	1	25
51887	29619019335	2	11
52142	29619019335	2	40
52143	29619019335	2	64
27471	29641676732	6	36
19424	29753242210	7	11
19166	29753242210	12	33
65514	29968280068	3	9
27580	30063447682	2	13
46440	30097587613	0	14
46184	30097587613	0	22
 6254	30157686866	6	2
 6256	30157686866	4	19
 5742	30157686866	4	1
 6001	30157686866	3	5
 4975	30157686867	5	6
 4976	30157686867	9	9
 6255	30157686866	6	3
 5232	30157686867	13	14
 5231	30157686867	8	5
 5488	30157686867	15	19
 5487	30157686868	0	9
 5744	30157686866	3	21
 5743	30157686866	4	2
 6000	30157686866	5	51
 5999	30157686866	6	54
 5998	30157686866	6	21
44535	30177127359	12	9
44279	30177127359	12	17
 5781	30242864248	13	11
 9485	30295683674	0	11
 9229	30295683674	0	25
28765	30314893201	9	10
28509	30314893202	10	5
42494	30359016990	6	22
20650	30457187494	8	12
20906	30457187494	8	17
20651	30457187494	8	27
20907	30457187494	8	15
41314	30474357778	10	6
41315	30474357778	8	6
25084	30479415337	3	4
25340	30479415336	9	13
55530	30542813325	13	13
53359	30570158794	6	9
39373	30617134778	8	5
41168	30617134778	11	5
40142	30617134779	0	8
38349	30617134779	7	3
40912	30617134777	4	8
39374	30617134778	14	14
39117	30617134778	10	14
40143	30617134777	5	16
38605	30617134778	6	15
39630	30617134779	0	22
38861	30617134778	8	19
40399	30617134777	6	34
39886	30617134777	1	18
38348	30617134779	7	4
40655	30617134777	6	20
38604	30617134779	10	5
40911	30617134777	4	9
40175	30670674702	6	40
22611	30685594826	10	3
21589	30685594827	0	3
19798	30685594826	7	5
22354	30685594826	13	13
20565	30685594827	0	10
19286	30685594827	11	4
19541	30685594826	3	5
19285	30685594827	15	5
22866	30685594826	5	7
19542	30685594826	7	12
22099	30685594827	0	21
21588	30685594825	3	10
20821	30685594825	2	19
19797	30685594826	12	18
22610	30685594826	10	26
22355	30685594826	15	31
21844	30685594825	3	22
21077	30685594825	2	11
20053	30685594826	13	16
22100	30685594827	0	4
21333	30685594825	2	15
20309	30685594826	13	11
12353	30763111934	8	17
12354	30763111934	7	17
11585	30763111933	1	16
12610	30763111934	3	24
12097	30763111934	14	25
11841	30763111935	0	32
18845	30827641317	5	27
18846	30827641317	5	26
25730	30859304041	15	6
27385	30886419477	2	38
27129	30886419477	2	42
15529	30918991001	14	7
15785	30918991000	2	30
 4173	30941933769	5	1
 4435	30941933769	5	4
 4431	30941933769	8	6
 4176	30941933769	10	6
 3918	30941933769	10	27
 4948	30941933771	0	25
 4685	30941933769	12	9
 4947	30941933769	3	11
 4432	30941933769	10	11
 4430	30941933769	9	14
 4172	30941933769	7	6
 4434	30941933769	8	21
 4433	30941933769	10	20
 4686	30941933769	7	11
 4428	30941933769	15	28
 4690	30941933769	7	8
 4175	30941933769	11	17
 4684	30941933769	14	56
 4691	30941933769	7	39
 4174	30941933769	11	55
 4940	30941933769	13	44
 4429	30941933769	15	26
 4941	30941933769	14	49
38438	30953091463	7	2
37925	30953091462	2	7
37413	30953091463	13	6
37926	30953091462	4	11
37669	30953091462	3	16
38182	30953091462	6	15
 9780	30984654620	12	2
 9526	30984654620	12	1
 9781	30984654620	13	6
 9270	30984654620	12	5
 9524	30984654620	14	13
 9269	30984654620	14	31
 9525	30984654620	14	41
61427	31021756897	7	4
61940	31021756897	7	8
61425	31021756897	6	28
61683	31021756897	9	22
61941	31021756897	7	16
61426	31021756897	8	48
61684	31021756897	8	13
61682	31021756897	9	25
 9688	31045680863	0	3
 9687	31045680862	14	6
 9945	31045680861	4	21
10201	31045680861	4	32
 9944	31045680861	4	30
10200	31045680861	4	35
57584	31071240694	2	36
30125	31201571239	0	17
58399	31203536992	2	1
58659	31203536993	11	7
58404	31203536993	9	11
56618	31203536993	7	1
58150	31203536993	9	4
58400	31203536992	4	17
57384	31203536993	10	12
55853	31203536993	8	6
55342	31203536993	8	9
55345	31203536993	6	11
55090	31203536994	11	5
58147	31203536993	13	1
57893	31203536993	11	2
56107	31203536993	8	13
57889	31203536994	0	9
56361	31203536993	10	6
55089	31203536993	1	7
58655	31203536992	3	18
57383	31203536993	10	13
55852	31203536993	9	11
55598	31203536993	8	12
58402	31203536992	1	10
58405	31203536993	9	12
56362	31203536993	10	22
58657	31203536992	4	20
56617	31203536993	11	13
55344	31203536993	7	24
58146	31203536992	2	19
58148	31203536993	11	10
58145	31203536992	3	31
57639	31203536993	10	15
55597	31203536993	9	23
55343	31203536993	8	15
56873	31203536993	11	14
58658	31203536993	11	19
58149	31203536993	11	43
58656	31203536992	4	46
57890	31203536994	0	23
57638	31203536993	10	6
56872	31203536993	10	7
58401	31203536992	4	38
58403	31203536993	11	33
57894	31203536993	10	15
57128	31203536993	11	12
50133	31244843072	4	5
50134	31244843072	14	25
53710	31267918508	14	3
53453	31267918508	13	5
46778	31267918507	3	6
53709	31267918507	8	19
46779	31267918507	7	18
49485	31424628554	13	1
49999	31424628554	6	14
48973	31424628553	5	12
49230	31424628553	4	19
49229	31424628553	7	54
49486	31424628553	3	26
49742	31424628554	12	21
49743	31424628554	11	24
51401	31514461158	6	19
51405	31514461155	5	20
51402	31514461158	12	34
51404	31514461155	5	30
51403	31514461157	2	50
44307	31596008521	7	4
44562	31596008521	9	14
44818	31596008521	6	7
44563	31596008521	9	47
26523	31688674695	9	46
26524	31688674695	9	62
49578	31916518330	2	3
49577	31916518329	3	17
21931	31929379660	7	10
21930	31929379660	7	15
39846	31935596887	5	8
65229	31956808462	1	13
65230	31956808462	3	12
64974	31956808462	3	17
48390	32003793004	14	23
48391	32003793004	14	26
23989	32038790338	10	4
23987	32038790338	7	12
24502	32038790338	9	11
23988	32038790338	10	17
24243	32038790338	7	34
24246	32038790338	10	43
24244	32038790338	9	24
24500	32038790338	8	17
24245	32038790338	9	65
24501	32038790338	10	31
   77	32148288689	15	17
   76	32148288689	15	28
56305	32174019277	12	1
56564	32174019277	15	3
55546	32174019277	10	5
56566	32174019277	15	11
55791	32174019277	1	8
56050	32174019277	14	8
56312	32174019277	15	8
56309	32174019277	15	6
56310	32174019277	15	5
55290	32174019277	14	15
54010	32174019278	3	3
55792	32174019277	8	17
56307	32174019277	15	26
55545	32174019278	0	12
56565	32174019277	15	15
56311	32174019276	1	16
56308	32174019276	1	20
54778	32174019277	14	20
54266	32174019277	7	23
56048	32174019277	4	4
56306	32174019277	15	33
55801	32174019278	0	11
55034	32174019277	14	16
56049	32174019277	12	22
56057	32174019277	15	9
54522	32174019277	11	38
56056	32174019276	1	16
62490	32197206030	12	9
54799	32209951826	5	8
32806	32284014142	10	12
31783	32284014143	12	16
32807	32284014142	10	19
32039	32284014142	2	32
32295	32284014142	7	45
32551	32284014142	7	30
47922	32295687797	8	10
23330	32426729490	15	4
23329	32426729489	5	8
37005	32449630750	2	45
13726	32475630090	3	32
13470	32475630090	3	62
53671	32476376455	1	23
53672	32476376455	2	37
 4166	32491840715	11	10
 4165	32491840715	11	52
48915	32646402460	5	12
49172	32646402460	5	36
48916	32646402460	6	41
46638	32678451698	9	3
12587	32725956902	7	8
12332	32725956902	6	21
12331	32725956902	7	33
23145	32749711636	11	7
23146	32749711636	14	9
23901	32790607324	6	19
24157	32790607324	6	24
20007	32839905442	6	4
20263	32839905442	6	11
20006	32839905442	6	36
20262	32839905442	6	25
 4561	32952702794	9	3
 4304	32952702793	7	8
 4560	32952702793	9	20
36311	33009081836	12	12
26721	33017672772	11	3
26978	33017672772	12	45
27233	33017672772	11	3
26976	33017672771	4	19
26977	33017672771	4	70
26534	33080938287	9	8
26533	33080938287	13	10
56799	33088186000	3	3
57056	33088186000	4	6
57055	33088186000	6	68
54700	33093238333	2	39
27325	33155932710	8	13
32576	33189362915	2	1
33090	33189362916	14	1
32062	33189362917	0	4
34629	33189362916	9	5
32322	33189362915	2	2
33349	33189362916	9	5
32065	33189362915	2	1
32319	33189362915	2	6
33091	33189362917	0	13
33861	33189362916	14	14
32578	33189362915	2	42
33605	33189362916	15	16
32321	33189362915	2	7
31807	33189362915	2	29
32834	33189362915	2	20
34117	33189362916	14	13
32577	33189362915	2	36
32063	33189362915	2	69
33092	33189362916	15	11
31808	33189362917	0	9
34373	33189362916	14	11
33348	33189362916	15	12
32064	33189362915	2	39
32320	33189362915	2	21
36886	33265047132	10	5
36631	33265047132	13	9
36630	33265047132	13	21
17064	33300604325	8	6
16810	33300604325	14	7
15788	33300604325	5	8
15534	33300604325	4	9
14512	33300604326	10	8
16299	33300604325	13	23
15022	33300604327	0	7
16553	33300604326	0	11
16044	33300604325	9	20
16555	33300604325	14	14
15278	33300604325	6	21
16809	33300604324	3	31
16300	33300604325	9	8
16554	33300604324	1	29
14511	33300604326	11	7
15533	33300604325	6	12
14767	33300604325	3	19
15789	33300604325	6	11
15023	33300604325	4	14
45222	33391328646	6	13
44966	33391328646	5	14
19224	33426725369	10	9
23334	33628676344	6	3
23333	33628676344	8	44
20203	33707056726	6	8
20204	33707056726	9	13
47515	33810057805	4	12
46746	33810057805	3	14
45978	33810057805	3	11
47259	33810057805	4	16
47002	33810057805	3	15
45467	33810057805	6	13
46234	33810057805	3	15
45723	33810057805	6	27
46490	33810057805	3	23
45979	33810057805	4	11
45211	33810057805	7	33
  489	33886404170	14	4
  234	33886404169	3	21
  233	33886404169	3	43
23865	33900645192	10	22
53308	33935131074	13	14
53054	33935131075	13	12
53053	33935131074	6	27
53564	33935131075	0	25
53309	33935131074	13	47
 3135	33935495125	13	14
    2	34104577015	8	16
  258	34104577015	8	18
36256	34162110754	7	38
 4355	34242157056	11	8
 4865	34242157055	9	13
 4356	34242157056	8	13
 4611	34242157056	15	14
 4864	34242157055	10	17
 4610	34242157055	5	25
 4609	34242157055	7	14
11497	34285526027	6	32
47063	34340654477	15	1
46552	34340654477	14	3
46807	34340654476	1	40
47064	34340654478	0	7
46809	34340654476	2	17
46808	34340654476	2	76
56600	34357827945	10	1
56347	34357827945	15	1
55836	34357827946	0	4
54558	34357827945	12	4
56089	34357827945	13	1
55323	34357827944	3	12
54813	34357827944	6	22
55066	34357827944	3	10
56856	34357827945	7	1
56092	34357827944	2	9
56859	34357827945	8	3
54812	34357827944	6	25
55579	34357827944	3	18
54811	34357827944	3	14
56601	34357827945	14	21
54557	34357827944	7	39
56346	34357827945	15	13
56857	34357827945	11	42
55835	34357827944	3	16
55067	34357827944	3	15
57113	34357827945	9	14
56602	34357827945	13	4
56091	34357827944	3	20
56345	34357827945	13	49
56858	34357827945	11	66
56090	34357827944	2	24
57114	34357827945	9	13
36842	34409093903	13	11
36841	34409093903	14	33
65361	34415724062	11	6
65362	34415724062	11	6
 3990	34441215618	2	53
  481	34490792085	1	36
15044	34499200730	0	27
17925	34549901892	12	1
18181	34549901890	12	7
 9830	34671129205	0	3
52259	34797338105	14	4
52003	34797338105	5	4
 5011	34879688503	0	19
 4755	34879688501	1	35
 4674	34889232380	13	15
64662	34933729849	15	5
64149	34933729849	9	6
64150	34933729849	12	11
65429	34933729848	14	19
64405	34933729848	3	17
64406	34933729848	1	15
64661	34933729848	8	25
64917	34933729848	11	25
65173	34933729848	13	38
51311	35010088431	5	12
34970	35011953883	2	2
34969	35011953883	8	13
35226	35011953883	7	15
35225	35011953883	8	58
25419	35019556188	7	45
 6839	35020117991	7	27
49295	35076017253	13	1
48269	35076017252	2	8
49040	35076017253	13	13
48527	35076017253	15	8
48012	35076017252	8	52
48014	35076017254	0	4
48013	35076017252	6	52
48783	35076017254	0	18
48270	35076017252	2	38
48526	35076017254	0	24
48782	35076017254	0	29
49038	35076017253	15	14
49039	35076017254	0	67
59514	35126646550	9	3
59258	35126646550	13	4
64800	35277247549	11	3
64801	35277247548	7	28
19185	35520112979	6	6
59011	35556481351	4	1
57739	35556481351	8	2
59521	35556481351	13	4
58756	35556481351	11	8
57990	35556481351	13	6
58248	35556481351	11	4
57484	35556481351	9	6
56718	35556481351	3	5
59265	35556481351	10	9
58244	35556481351	14	6
56972	35556481351	9	8
59778	35556481351	14	13
57482	35556481351	12	8
56462	35556481351	7	15
57991	35556481351	14	8
57992	35556481351	14	11
58754	35556481351	7	6
57228	35556481351	12	18
60033	35556481351	11	14
58500	35556481351	14	26
58245	35556481351	15	17
57738	35556481351	13	23
57993	35556481351	14	27
58247	35556481351	15	14
56717	35556481351	10	15
60034	35556481351	11	21
59777	35556481351	14	37
59010	35556481351	11	23
57994	35556481351	13	16
58246	35556481351	15	23
56973	35556481351	10	17
60290	35556481351	9	15
59266	35556481351	11	15
57483	35556481351	13	23
59522	35556481351	14	25
58499	35556481351	11	8
58755	35556481351	11	19
51795	35566563761	10	7
58675	35599946906	4	16
58419	35599946906	4	30
